"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Antigua and Barbuda","ATG","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296.50085986","333.04801672","321.44638426","361.06549535","339.91277735","348.59618646","343.26630876","356.52176703","342.06752753","324.6601344","409.27522186","395.11124295","409.4112173","398.87144887","469.04334452","450.94358223","434.76428894","421.22646282","485.82119188","444.29702313","","",
"Australia","AUS","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1177.26436874","1112.25500544","1273.63240323","1604.67229503","1983.68027195","2164.52642414","2282.43419943","2770.2442102","2958.84488358","2917.01924","3578.09502126","4294.30063836","4292.13358342","3939.88214031","3786.09967025","3327.91043276","3422.32282687","3668.34319773","3689.90078678","3890.51439862","","",
"Austria","AUT","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1682.86150358","1680.96545472","1834.3865169","2260.87947489","2590.12369117","2695.66656984","2828.75746721","3260.49907236","3732.00021647","3590.60529525","3475.56824212","3756.43685306","3618.98198149","3778.29665705","3911.28340535","3342.26833668","3408.04957304","3541.2074424","3863.31498328","3827.19825686","","",
"Azerbaijan","AZE","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.62703735","5.50150092","5.53407252","6.77961187","8.87974358","14.23885447","21.05617338","34.35571336","47.82955894","56.11966319","59.20447668","68.35272023","83.75854822","84.00007611","89.28279353","71.84861122","45.24860304","41.59234646","43.97442155","61.28403363","","",
"Burundi","BDI","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.99905989","2.27375349","1.8902518","1.5387474","3.03891369","3.12837897","3.95680656","4.25001131","3.09258097","4.3992711","4.65026197","8.66304198","6.73670056","3.95966466","7.6597365","7.3929131","5.39600836","5.97961042","6.22053323","6.86518735","","",
"Belgium","BEL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1378.75934711","1416.19480533","1536.92387855","2086.36026117","2484.4627564","2547.06440179","2644.08949208","3014.66816381","3525.69180973","3539.14730907","3455.36397029","3762.45015067","3603.06502786","3765.966924","3871.98092762","3257.5652961","3501.82486906","3692.65746232","3944.48729309","3808.43816884","","",
"Benin","BEN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13761427","4.80310303","4.17199789","4.72824725","5.84409875","5.61845783","6.15900737","5.75803293","6.33501556","8.13668494","7.50893353","8.99635359","8.5510144","9.56709618","7.42984444","6.30409164","6.25092677","9.25648525","6.09102944","6.59708499","","",
"Burkina Faso","BFA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45820827","2.59517465","3.11753029","3.6720503","7.11148315","5.59985318","6.77496273","7.66278339","8.757467","10.24757375","8.46273827","10.11230179","8.06892267","12.69688662","12.89843595","9.51366673","16.42737716","19.27521451","17.11735616","17.7057667","","",
"Bangladesh","BGD","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.45598325","1.84567584","2.30798473","2.56999362","2.708562","2.57635743","2.84802358","3.27479644","3.37193574","3.6485982","4.37442008","4.77990271","4.80208046","5.2628843","5.66212682","5.79152348","5.67698142","6.24578523","7.1157897","8.54123854","","",
"Bulgaria","BGR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.27174488","67.18396259","87.91286595","118.84364516","138.53303846","159.49854216","163.76174839","201.38201398","252.36699808","247.12506234","267.77277696","300.93875305","283.79798622","309.6563905","352.49429819","291.45916059","310.03733992","343.09524268","397.63744044","412.84511231","","",
"Bahrain","BHR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","320.71232923","324.34040427","335.61867978","354.13611309","357.57170178","385.6180285","407.66982204","454.03206046","500.60008249","501.81269896","501.43030139","503.62603754","634.77384216","694.91926832","716.52201644","732.39299988","674.32101943","652.87674579","584.89891239","556.75720436","","",
"Bahamas, The","BHS","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","408.04359033","430.49311779","435.71713317","461.29519741","457.63621166","480.70639468","508.99795957","566.55927063","638.43361265","670.19023298","673.92048723","665.114313","682.16942332","734.34976433","750.84723592","725.54079226","863.1836909","1196.87341609","1000.11577909","1041.64834169","","",
"Bosnia and Herzegovina","BIH","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.4679834","66.69336253","79.13732798","123.76245125","139.27998618","143.48178815","165.60509467","214.7461189","268.9221162","289.1819782","284.34804313","316.04515062","310.96033656","337.5731184","355.2016697","305.96790547","327.53072247","338.12669345","377.21874829","380.60522762","","",
"Belarus","BLR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.40636833","55.44907333","63.17391163","83.51525012","109.4631553","147.73715571","160.04984661","197.26414523","231.38846699","187.69611875","233.85366391","202.5962541","240.20671913","286.02341646","281.84219091","220.49508221","211.84821094","230.50936587","247.68008379","281.09976022","","",
"Belize","BLZ","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.30260423","81.10135892","86.77960635","85.14881971","86.65720158","92.62862872","107.79454963","135.58038826","165.10675283","155.31262203","161.2980444","165.31682625","161.89618121","172.00199586","183.66950556","192.69036359","203.71819761","193.97157895","196.18195147","205.00211731","","",
"Bermuda","BMU","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.26097708","24.80346105","23.52915929","25.00134714","24.5279107","28.48199059","31.82558293","38.09759416","46.34298308","55.40348919","59.78466254","70.87426629","78.20132181","94.87787773","113.79569444","130.74249007","136.27885551","149.04412632","171.60088554","175.18552244","","",
"Brazil","BRA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130.12746068","111.01912191","104.67368504","107.75836211","126.10287816","160.25282695","208.4551487","256.05695028","309.48163806","318.75631568","403.70429006","459.04267387","414.97557967","436.8038849","448.03720962","339.67780168","343.91138183","392.49513308","355.91903424","347.67692994","","",
"Barbados","BRB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","311.54032759","330.03810174","356.37302114","439.76525938","543.51677922","535.17028347","563.00647081","553.08377646","612.43384221","619.99304706","581.36205273","550.67320584","699.36306182","626.21294531","541.74122078","528.85674901","532.48754886","522.32837675","521.43027343","512.59995323","","",
"Brunei Darussalam","BRN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","428.03847199","386.67430708","395.56805664","444.00542356","514.56875913","540.61661935","558.52588138","612.83297205","708.90029346","670.87679835","737.1447584","802.84593856","805.45322755","769.43044293","740.20534221","706.92057234","657.57367399","613.56660338","726.06939329","633.41721174","","",
"Bhutan","BTN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.61167769","25.41285273","26.1667079","26.1007322","30.98314953","30.51069135","30.91381408","42.64613307","40.68577718","45.14197835","53.3841979","58.41002981","59.81879534","60.78598144","61.34941519","73.18416614","73.14326558","78.13637742","81.7279877","85.32454068","","",
"Botswana","BWA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112.52039737","114.29142116","119.11149887","155.05502393","171.54796217","156.6463463","150.80029775","176.3124793","205.47419037","176.63599092","229.39633039","270.25498725","279.30124865","287.49150073","295.56285737","263.83612735","267.95357384","366.36184543","388.23126205","378.11800433","","",
"Central African Republic","CAF","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09861085","3.6686372","3.72844409","4.73424015","4.88571384","3.62361983","4.5862288","5.32301333","4.05656731","3.53599197","2.8567515","2.29363174","3.52288388","3.73811169","3.01820324","1.72049046","2.41127521","3.2862543","3.36226694","3.9320352","","",
"Canada","CAN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1462.77408833","1502.57189769","1564.16490722","1874.51105499","2137.11057346","2407.61774936","2630.26466028","2931.78985004","3121.3970214","3067.90490802","3541.32949948","3791.71119017","3874.93785929","3849.57186893","3661.59299542","3275.17462897","3224.5060744","3395.67656192","3521.60526314","3542.31549705","","",
"Central Europe and the Baltics","CEB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163.095755229887","185.780903906631","221.335809233701","277.755601649257","324.636257814661","383.161328582653","424.306474348743","532.899034841779","683.113739621811","621.226338214388","628.636515162261","660.6387870503","611.958331549949","667.950674317757","680.903047605448","590.17094647786","612.244247690273","676.633092286769","781.242213780987","809.759420915345","","",
"Switzerland","CHE","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1016.90206874","1127.7236425","1320.92528445","1576.10565356","1732.26568006","1761.6455246","1736.13397544","1890.15058554","2250.53767604","2346.02520129","2493.58823462","3027.88310133","3008.8597743","3041.3440123","3074.46406524","2985.30670673","2925.79361537","3031.3860417","3081.6976749","3103.81145025","","",
"Channel Islands","CHI","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","127.77419174","118.95856424","121.28538077","133.86224288","168.72554715","196.96631125","236.18555823","274.07396921","315.42771004","344.88891576","408.74025066","467.42573893","516.6596576","562.01099044","546.77089572","541.15891061","581.7443604","685.52047515","739.51575018","700.52022884","","",
"China","CHN","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.25432253","10.00668514","12.47502144","15.79029427","19.13295723","23.5411552","28.54349566","37.88625665","58.71938126","80.3303276","96.80070298","126.98555823","156.99349115","186.007681","209.89231344","234.76857954","229.709797","247.80805121","282.67976485","299.56252019","","",
"Cote d'Ivoire","CIV","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.29694132","4.68396963","5.40645519","6.21111832","7.14275322","6.8103553","7.32465384","8.64062184","10.34719282","11.22423118","9.85320936","9.79672147","12.82168331","14.24458639","16.78366786","15.86834091","17.33338474","20.04163932","20.97783234","21.83628109","","",
"Cameroon","CMR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39384712","5.36559781","6.76941982","8.15272597","7.69587765","7.17409575","7.43658182","7.26817505","7.92787592","6.32352301","5.49530933","8.39464927","8.98377825","7.33903006","9.46123297","5.03007415","5.17153014","2.0749774","3.22925578","1.8114012","","",
"Congo, Dem. Rep.","COD","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79511098","0.23731138","0.1826289","0.39917203","0.36129468","0.47623266","0.57813109","0.69650036","0.95537721","0.93054347","1.3289327","1.37062323","2.26146207","2.28264735","2.68126936","3.29227445","2.59802606","1.93147854","2.79260914","3.2538868","","",
"Congo, Rep.","COG","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.97921476","9.11919269","4.36572684","5.68417373","6.32590484","7.93231265","11.96082993","13.28962996","31.92465292","14.48880508","25.48586103","23.20212058","32.12579172","36.38741188","35.808966","27.39484368","24.57038114","21.01097025","17.47318621","18.25517912","","",
"Colombia","COL","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.03982514","102.52782211","99.36810773","99.05069649","115.86842338","148.78235213","170.85422668","216.19031154","259.70613691","273.57861013","323.63204284","365.57263843","379.3983431","402.86869742","410.49878657","329.10578443","310.95358516","347.84822806","367.49579912","356.06513903","","",
"Comoros","COM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.57472715","3.53383423","7.13856133","7.98310641","8.23731478","7.4122948","7.07797711","6.99584105","6.03780708","5.02904051","4.74524822","13.85299055","11.16144731","9.93204012","8.40046051","5.79209948","7.30735747","8.94695008","10.83967882","11.62173655","","",
"Cabo Verde","CPV","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.94274967","49.02309212","53.05631839","65.33809283","69.99239547","69.56646666","78.39768224","94.81318537","91.19065835","96.86951923","95.61633471","107.16269176","106.0084042","110.50070436","109.2203593","96.59447036","96.4463752","108.03401704","116.05828874","116.98636049","","",
"Costa Rica","CRI","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161.49818209","168.08297623","185.67407074","191.86831856","192.79089974","199.35849189","239.64932857","282.7485098","349.5645801","379.24154385","477.70310339","526.19895942","554.47616807","586.03215771","590.40190439","642.66127877","644.43555529","633.15003116","658.54824604","668.48040316","","",
"Caribbean small states","CSS","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.251713678078","113.894568057588","129.148893981154","128.393521357096","148.188172276702","165.401455036147","169.502861836852","200.848799701944","228.475196443463","228.840270790143","241.172914588538","254.603931445784","259.45765401547","275.737309782889","277.545191395334","303.854045264467","306.167608086533","343.356616862469","339.229805210582","352.485421678569","","",
"Cuba","CUB","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151.3333567","160.91836864","171.79106742","180.60975585","185.69175311","281.35502682","331.61944297","514.74868628","556.95464691","623.90905715","555.98750644","622.76239493","523.87388083","624.85508369","781.64091896","891.32181603","882.49759016","894.68030934","877.43903101","921.34755722","","",
"Curacao","CUW","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","308.27648521","327.18671488","395.19348466","503.29116735","531.35339519","566.50520102","631.33856537","731.29557152","896.84198561","895.4440157","935.62803464","1002.41883006","872.10744523","873.00246515","796.74238636","668.16619129","689.99027301","732.06990917","845.70648591","1118.14242008","","",
"Czech Republic","CZE","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","304.18498783","339.77447904","438.38212471","560.46039046","653.80276218","726.68377441","805.53871887","930.24390162","1173.89025696","1195.37961567","1142.1187846","1269.27130281","1159.09999182","1296.55383277","1249.22522547","1055.9097278","1082.12039155","1206.80656219","1460.20850851","1503.00832964","","",
"Germany","DEU","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1833.38793314","1834.49397691","1998.13063515","2440.64435164","2625.87125189","2692.74223804","2782.41219223","3144.23806228","3515.62929409","3536.84400823","3490.59017758","3798.76654131","3595.32765894","3897.62802823","4087.85582136","3559.33680655","3666.12057286","3929.43540244","4252.24100183","4228.47802482","","",
"Djibouti","DJI","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.3418831","13.84297028","14.41397308","17.44150759","17.43889722","17.75280199","23.4499744","25.63847374","30.97423629","32.78678409","34.10254198","43.66953435","41.36710264","41.79916365","43.49582708","45.2974055","37.26695846","33.54147372","35.12189169","33.17048432","","",
"Dominica","DMA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.81540916","125.62176413","116.29030149","132.34597665","134.19192686","144.12876505","148.767623","150.05963724","169.14761963","184.55460703","206.14493376","222.66269118","238.32805133","230.17781715","235.06995657","247.09000432","269.16919273","275.09409827","318.10812798","283.73753879","","",
"Denmark","DNK","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2074.39913393","2170.75218637","2426.8539348","3026.66444776","3504.77799773","3720.54368225","4008.06871201","4577.48692282","5156.95134352","5254.76143543","5042.46168036","5251.77487517","5042.00475799","5254.99365695","5371.95224569","4604.26089816","4681.91165258","4873.52175164","5214.66021716","5000.14855285","","",
"Dominican Republic","DOM","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.07778188","50.71805223","52.23947375","28.05060291","28.54639086","54.78721176","57.59704011","79.3165824","107.90779126","117.42609198","139.79503965","161.15356945","168.8729977","173.30582925","162.63589622","163.89980281","194.01098137","204.09861824","204.4886834","220.47022986","","",
"Algeria","DZA","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.31665313","50.92126297","50.032731","58.0907601","66.00664235","69.78548822","79.90575638","105.35535429","148.94785553","147.52385247","159.3153402","202.94465491","244.72357672","235.83873885","258.97246304","205.42679132","176.50280955","170.19951188","168.57567796","161.33328493","","",
"East Asia & Pacific (excluding high income)","EAP","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0631339252534","10.5964628486318","12.856534991575","15.9229816794289","18.6772072919305","22.2958147475772","27.521967259985","35.9639892617005","51.7598219075108","66.7383017994243","79.1778025103492","101.815930173848","124.034635707093","144.8395625867","162.206637454091","179.123512206634","177.259691265917","190.690069546314","215.630508392269","228.926585190287","","",
"Early-demographic dividend","EAR","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.8846732107695","30.8325268742273","27.3306530201045","30.4341699996932","34.4775539899306","38.6874443177095","45.5855096418365","53.1182691735955","58.9015307843964","61.3774124413051","69.0343610746798","78.1071326566236","82.6478882504705","85.1807574405048","87.226048472307","87.472066213701","83.035282149085","91.8536694715138","87.8945265689447","87.8860498135788","","",
"East Asia & Pacific","EAS","Domestic general government health expenditure per capita (current US$)","SH.XPD.GHED.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.399222302623","155.813968086152","155.502534092203","173.418400494673","192.486501342695","201.326646029273","201.535543663147","218.600512053868","254.687002704815","289.990963380114","331.373487532052","415.457462924443","441.113032386795","414.897407219091","418.688853238198","409.676965565609","430.79857750316","445.922109518029","477.248011659449","497.524188296273","","",
