"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Canada","CAN","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.85163879","72.80158234","72.43798065","73.13981628","73.06193542","73.03554535","69.435112","69.58927917","69.75228882","70.17884064","69.90503693","70.21539307","70.44465637","70.7170639","70.56432343","70.62810516","69.65316772","69.79706573","70.16950989","70.16747284","",
"Central Europe and the Baltics","CEB","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.7590228684862","73.6640270911632","74.2132455398443","74.4730149442156","72.6616033064103","73.3237471040965","73.1465254021624","73.0712138314839","73.6736696311277","73.7713404485646","73.5142946888751","72.8586204607318","71.935839709657","73.0477855266195","73.1661595586881","72.6730405751898","72.465627047782","72.4535835946281","74.12652014727","73.9638495713602","",
"Switzerland","CHE","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.56611252","29.96567726","31.36301422","31.40574074","30.88531876","31.04800797","30.60895157","30.71067047","31.60577965","32.14887238","32.36251068","32.94056702","33.74250793","32.78794861","32.09706116","31.81683159","30.99546051","31.55606651","31.22076988","32.10948563","",
"Channel Islands","CHI","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.79472351","36.36408615","37.54184723","38.24768829","39.46642303","39.34249496","41.34890747","42.25885391","43.52520752","46.86124802","47.10449982","47.1574173","47.93561172","47.6493454","47.73588562","48.01672745","49.65286255","50.39948273","50.82174683","50.91718292","",
"China","CHN","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.97528839","22.91764259","25.38583565","28.37373924","30.2440052","32.75773621","35.13990021","39.02609253","44.5223999","49.39831543","51.90622711","53.72208786","55.73525238","57.05029297","58.4154892","60.1810112","58.1014328","56.67334747","56.4164238","55.97903824","",
"Cote d'Ivoire","CIV","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.5792141","8.47142792","9.20236397","9.40726852","10.22675228","10.56829548","11.71042728","12.92247581","13.20675945","14.95025349","13.30676937","13.18704891","16.85137749","19.57717896","20.84157944","24.98393059","25.68556023","28.72467422","29.06595993","29.08100128","",
"Cameroon","CMR","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.69020271","20.09415627","22.16151047","22.00798035","18.94437408","17.3047123","17.36249542","15.35292435","15.05683804","12.81124783","11.36356544","14.87340069","16.28308678","13.22959328","15.52237988","10.10758877","10.16361523","4.16938066","6.07325268","3.35470438","",
"Congo, Dem. Rep.","COD","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.00191593","3.92997122","3.92852759","6.01216459","4.21226835","5.12782812","5.15119457","5.61059999","5.84641886","6.85446548","10.3062582","10.8527813","16.13481903","13.97492123","13.8438139","16.67854691","12.62530518","9.94900703","15.07837772","15.8180418","",
"Congo, Rep.","COG","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.19882965","44.16408157","25.38570786","26.12215614","22.64743042","25.15716934","32.47791672","30.83691025","49.09125137","28.83498764","44.73591995","37.16899872","42.88275146","48.19468307","47.99256516","45.54232788","43.15654755","38.36984253","35.32498169","37.59398651","",
"Colombia","COL","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.53343964","75.05118561","76.1876297","77.37963104","73.53196716","71.82036591","72.08506775","70.65232086","69.36096191","72.0520401","72.22514343","73.49956512","69.86177826","69.85744476","70.40434265","70.83103943","70.32949066","71.04095459","71.61445618","71.88446808","",
"Comoros","COM","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.86052513","7.92519951","14.24274731","12.79580021","12.00651646","11.2851305","11.15946865","10.41312504","8.54952526","7.59054422","7.22071028","18.04415131","15.3713007","12.95128059","10.60640526","10.13119793","12.33709145","12.82912159","15.61545467","16.06903648","",
"Cabo Verde","CPV","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.29876709","73.01193237","72.79753113","73.35092926","71.35683441","69.10211182","66.25391388","71.06494141","68.44342804","71.54019928","63.25498962","66.54673767","59.89725494","57.76818466","57.13071823","65.85604858","63.55719757","62.16226959","60.93719101","65.76321411","",
"Costa Rica","CRI","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.92300415","65.55662537","66.86169434","66.37474823","66.01708221","63.95664978","66.10926056","66.21092987","67.81954956","70.94270325","72.31500244","70.19308472","70.68045807","71.00035858","71.02149963","72.70618439","73.32389069","73.50926971","72.39395142","72.53588104","",
"Caribbean small states","CSS","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2637090631722","45.7045335697138","48.2633021272852","46.8973506710385","47.432747687058","47.8351245129615","45.775641417271","46.8095580509395","48.3489069958991","49.7595700491623","49.7976938781263","50.3458716163212","50.0614807986464","51.4650574401869","50.7017821628456","53.178231012234","53.7324218605252","56.1949809007469","54.295085364926","54.5009253694176","",
"Cuba","CUB","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.69687653","81.21707916","80.50538635","79.5318985","80.04375458","84.86508179","85.5968399","90.10673523","90.9694519","91.80177307","90.77864838","88.98712158","86.70360565","87.60780334","90.25088501","90.33050537","89.60745239","89.44213104","88.90524292","89.28463745","",
"Curacao","CUW","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.07523727","41.83108902","44.37968063","43.95331955","41.28710938","41.47130966","42.83105469","43.16282272","41.61203766","42.52925873","45.74547958","47.40314865","45.91551971","45.55609512","42.51803207","42.25119781","42.20290375","41.8204422","42.67411804","56.00630188","",
"Czech Republic","CZE","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.70406342","87.44812012","88.07415771","87.48166656","87.60249329","85.22625732","85.50295258","83.79242706","80.99499512","82.8833847","83.12776947","83.6943512","83.54439545","83.40599823","82.57013702","82.23296356","81.87831879","81.76665497","82.70378113","81.49842072","",
"Germany","DEU","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.20436859","78.17618561","77.82389069","77.41210175","75.89608002","75.67681122","75.24259949","75.17066193","75.28673553","75.65792847","75.69683838","75.41170502","75.44361115","76.42945862","77.02642822","76.96601105","77.27536011","77.7210083","77.56750488","77.72577667","",
"Djibouti","DJI","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.00641632","44.59395599","35.86056137","37.82312775","43.28553009","43.34220123","49.54573059","50.82165146","57.3996048","59.26670837","60.67915726","63.49311447","57.27902222","61.89267731","59.48296738","55.04614258","48.48154068","46.43397141","49.40739822","53.66573334","",
"Dominica","DMA","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.11794662","55.34972","52.36088181","55.75878525","54.22797775","56.13930893","56.37023926","52.60811996","51.78384018","53.63093567","57.38660812","59.06954575","60.06042862","61.36354828","61.03230667","63.04368973","65.01004791","69.00894928","66.3979187","64.46092224","",
"Denmark","DNK","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.10736084","83.40568542","83.8057785","83.90985107","83.5490799","83.74406433","83.87025452","83.7082901","84.01986694","84.45875549","83.87973022","83.61361694","83.97978973","84.26117706","84.18952942","84.18319702","84.12241364","84.02401733","83.88056183","83.28964996","",
"Dominican Republic","DOM","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.02082062","34.89286423","33.68210983","26.4282856","26.76638412","31.99626732","35.09866333","40.04420853","44.88470078","45.80552673","45.10139847","48.10536194","46.96027374","48.19800186","42.79041672","40.93559265","45.72493744","46.00228119","44.30619812","44.89685822","",
"Algeria","DZA","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.96343231","76.22702026","75.27867126","76.69419861","71.35350037","69.29087067","68.46268463","69.78764343","71.99542236","70.88406372","69.48219299","70.61741638","72.92947388","71.04824829","72.0083847","70.4593811","67.68750763","65.95245361","65.847435","64.99978638","",
"East Asia & Pacific (excluding high income)","EAP","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4886361985003","27.0902697945184","29.4685057100297","31.972883488726","33.3484407007667","34.6871434831132","37.2879618070253","40.7128780572449","44.8502913769203","48.6549272159468","49.819324563354","51.2513584861242","53.4127365018193","54.9742625049051","56.6393605439774","58.556317771562","56.9803586597172","55.7734689480708","55.5913802532463","55.2913107862452","",
"Early-demographic dividend","EAR","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8837556841996","45.0599084089215","43.988789167623","44.225141404977","44.2691576938702","43.5500891205688","45.6533274595769","45.9047522341951","46.1047283252313","47.3255064622266","46.6443335952708","48.0342040628465","48.7467006175547","48.7950634347024","50.1029200827723","50.878912026181","50.1457080129281","52.7368908436516","51.1764415830394","51.0151067181839","",
"East Asia & Pacific","EAS","Domestic general government health expenditure (% of current health expenditure)","SH.XPD.GHED.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.3490386424029","69.9551434395612","69.2413661769459","68.7993934110068","69.0882307881824","68.8481570288838","67.5766066916847","67.8139251133384","67.9271215518908","69.0454483772318","69.299536591803","70.7616945474763","70.4579439187861","68.799070172844","68.4676958562596","68.4470846461516","68.1846627123384","67.06610863483","66.2844982122642","66.2186942523204","",
